timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17
5/3/2020 23:30,0.009282778,0,0,,,,,,,,,,,,,,

6/3/2020 0:00,0.009888889,0,0,,,,,,,,,,,,,,

6/3/2020 0:30,0.010716111,0,0,,,,,,,,,,,,,,

6/3/2020 1:00,0.008830556,0,0,,,,,,,,,,,,,,

6/3/2020 1:30,0.010707222,0,0,,,,,,,,,,,,,,

6/3/2020 2:00,0.012414444,0,0,,,,,,,,,,,,,,

6/3/2020 2:30,0.009255556,0,0,,,,,,,,,,,,,,

6/3/2020 3:00,0.013504444,0,0,,,,,,,,,,,,,,

6/3/2020 3:30,0.007925,0,0,,,,,,,,,,,,,,

6/3/2020 4:00,0.006322778,0,0,,,,,,,,,,,,,,

6/3/2020 4:30,0.008332778,0,0,,,,,,,,,,,,,,

6/3/2020 5:00,0.009970556,0,0,,,,,,,,,,,,,,

6/3/2020 5:30,0.009367222,0,0,,,,,,,,,,,,,,

6/3/2020 6:00,0.011156667,0,0,,,,,,,,,,,,,,

6/3/2020 6:30,0.008207778,0,0,,,,,,,,,,,,,,

6/3/2020 7:00,0.245498889,0,0,,,,,,,,,,,,,,

6/3/2020 7:30,1.278979444,0,0,,,,,,,,,,,,,,

6/3/2020 8:00,2.006599444,0,0,,,,,,,,,,,,,,

6/3/2020 8:30,3.541306111,0,0,,,,,,,,,,,,,,

6/3/2020 9:00,5.059442222,0,0,,,,,,,,,,,,,,

6/3/2020 9:30,5.235172778,0,0,,,,,,,,,,,,,,

6/3/2020 10:00,8.053895556,0,0,,,,,,,,,,,,,,

6/3/2020 10:30,8.839529444,0,0,,,,,,,,,,,,,,

6/3/2020 11:00,12.34169944,0,0,,,,,,,,,,,,,,

6/3/2020 11:30,7.339978889,0,0,,,,,,,,,,,,,,

6/3/2020 12:00,7.958005556,0,0,,,,,,,,,,,,,,

6/3/2020 12:30,12.18124056,0,0,,,,,,,,,,,,,,

6/3/2020 13:00,22.40970111,0,0,,,,,,,,,,,,,,

6/3/2020 13:30,16.27871778,0,0,,,,,,,,,,,,,,

6/3/2020 14:00,14.66280778,0,0,,,,,,,,,,,,,,

6/3/2020 14:30,14.25700278,0,0,,,,,,,,,,,,,,

6/3/2020 15:00,9.96784,0,0,,,,,,,,,,,,,,

6/3/2020 15:30,10.02567167,0,0,,,,,,,,,,,,,,

6/3/2020 16:00,9.660919444,0,0,,,,,,,,,,,,,,

6/3/2020 16:30,3.996408889,0,0,,,,,,,,,,,,,,

6/3/2020 17:00,0.321351667,0,0,,,,,,,,,,,,,,

6/3/2020 17:30,1.458513889,0,0,,,,,,,,,,,,,,

6/3/2020 18:00,2.237289444,0,0,,,,,,,,,,,,,,

6/3/2020 18:30,0.353423889,0,0,,,,,,,,,,,,,,

6/3/2020 19:00,0.088514444,0,0,,,,,,,,,,,,,,

6/3/2020 19:30,-0.014394444,0,0,,,,,,,,,,,,,,

6/3/2020 20:00,-0.006059444,0,0,,,,,,,,,,,,,,

6/3/2020 20:30,0.000699444,0,0,,,,,,,,,,,,,,

6/3/2020 21:00,0.010056111,0,0,,,,,,,,,,,,,,

6/3/2020 21:30,0.008452778,0,0,,,,,,,,,,,,,,

6/3/2020 22:00,0.006009444,0,0,,,,,,,,,,,,,,

6/3/2020 22:30,0.011653889,0,0,,,,,,,,,,,,,,

6/3/2020 23:00,0.011967778,0,0,,,,,,,,,,,,,,

6/3/2020 23:30,0.003338889,0,0,,,,,,,,,,,,,,

7/3/2020 0:00,-0.004986667,0,0,,,,,,,,,,,,,,

7/3/2020 0:30,-0.000301667,0,0,,,,,,,,,,,,,,

7/3/2020 1:00,0.010698889,0,0,,,,,,,,,,,,,,

7/3/2020 1:30,0.011542778,0,0,,,,,,,,,,,,,,

7/3/2020 2:00,0.012301111,0,0,,,,,,,,,,,,,,

7/3/2020 2:30,0.012101111,0,0,,,,,,,,,,,,,,

7/3/2020 3:00,0.01258,0,0,,,,,,,,,,,,,,

